scientist_id,name
A5001024113,Stefano Zacchini
A5031343245,Sung-Jun Park
A5100599469,A. Kharchilava
A5000481071,Markus Schwaiger
A5114375894,M. J. Morello
A5035734785,Q. Zhao
A5109011312,Minglun Gong
A5008942832,Yangsoo Jang
A5026131418,Jack Bowers
A5062366118,T. J. V. Bowcock
A5074675036,Kwok‐Yung Yuen
A5090512266,Roman Hájek
A5033125884,Nikolaus Schultz
A5058602940,김형수
A5085011812,Heinrich Nöth
A5090832721,Hyun Cheol Chung
A5110035999,Peter L. M. Jansen
A5113990565,OECD
A5017065613,Mark Berneburg
A5033865679,N. Rompotis
A5036764619,Hubert Schmidbaur
A5063881368,K. Potamianos
A5067228080,Elio Ríboli
A5109222936,Abi Rimmer
A5049314303,Charles S. Fuchs
A5057725449,S. A. Stern
A5100322216,Chen Liu
A5020049468,Adnan I. Qureshi
A5025732300,Donal O’Regan
A5043592882,Aldo R. Boccaccını
A5088178921,Paul D.P. Pharoah
A5024045111,Jeremy Bougoure
A5061567341,Yulia V. Nelyubina
A5083420386,M. L. Gullino
A5106315239,P. Verdier
A5034244372,Masao Omata
A5036187029,Igor Uspensky
A5066238239,S. Martin–Haugh
A5066720180,李萍
A5070347673,WANG Yan
A5070576000,Georgina V. Long
A5081474081,M. Battaglia
A5108166891,S. Banerjee
A5111412543,Karl Marx
A5053005699,Z. H. Citron
A5076368908,Richard G. Compton
A5112041081,Tim Cook
A5014665960,S. Mereghetti
A5030992353,C. Bernet
A5043541421,Serge Herçberg
A5079728437,Børge G. Nordestgaard
A5100706422,Yang Yang
A5027180229,Vanderlei Salvador Bagnato
A5033721117,Brian L. Scott
A5053406448,Alex T. Chartier
A5087667872,R. Sacchi
A5001724045,Guangming Zeng
A5006300612,Akira Suzuki
A5031991539,G. Wilson
A5033031295,Ulli Englert
A5040062593,Luís M. Ruilope
A5049993782,Eric J. Nestler
A5109009753,Dong
A5112069227,MARC REISCH
A5114375943,S. Sen
A5002465901,H. Oğul
A5002654097,Gary S. Mintz
A5014838039,S. Kabana
A5053411015,C. Matteuzzi
A5077334819,Daniel Rouan
A5084576224,Druck Reinhardt Druck Basel
A5100418162,Ting Liu
A5014712481,M. Vidal Marono
A5036558577,Matthias Tamm
A5106037473,Lei
A5001336137,David Mooney
A5016620300,Coen D.A. Stehouwer
A5033162064,C. S. Kochanek
A5055829204,Chad A. Mirkin
A5060070540,Anthony L. Riley
A5062776459,Takayuki Yanagida
A5067866874,A. Schmidt
A5115589198,Jing Wang
A5032518062,D. Bimberg
A5082106258,Sébastien Ourselin
A5082852942,Alisdair R. Fernie
A5113414416,Jin Wang
A5015669404,Rangan Gupta
A5023174631,Keith T. Flaherty
A5074637399,Gert König‐Langlo
A5100359646,Lina Zhang
A5101465611,S. Ghosh
A5081318069,MengChu Zhou
A5106315933,A. Zucchetta
A5107656730,S. Yu. Smirnov
A5001729912,Michael Camilleri
A5074074813,Kentaro Yamaguchi
A5074421375,Andrew Townsend
A5100363791,Zhigang Li
A5001382768,Michael J. Zaworotko
A5061420118,Mercè Font-Bardı́a
A5110879320,Víctor Hugo
A5053594758,Bin Liu
A5100327835,Xin Wang
A5114375737,V. V. Sulin
A5011760859,박재현
A5028792712,Meenhard Herlyn
A5058259679,Hans‐Conrad zur Loye
A5065798696,David Isenberg
A5069762894,Wil M. P. van der Aalst
A5101452753,Margaret Johnson
A5020730993,A. C. König
A5087364497,Ferdinand Bohlmann
A5090892882,Boris A. Malomed
A5033176455,M. F. Watson
A5079308758,David J. Craik
A5090163591,Michael A. Peters
A5101587912,M. Schioppa
A5010908602,D. Liko
A5015224570,Claire Wilson
A5030312136,Teruaki Mukaiyama
A5070161666,Valery V. Tuchin
A5015722772,Greg McVerry
A5041992408,张斌
A5074975947,Piotr Rutkowski
A5015048797,김동규
A5100342298,Kun Zhang
A5100616648,Richard Lee
A5010520823,C. Di Donato
A5016922490,Frank G. Holz
A5070404424,E. Usai
A5010434236,W. Gradl
A5014716343,Guohe Huang
A5039743691,Wim Van Hul
A5073613780,Andrew K. Burroughs
A5108067248,E. Barberis
A5006242340,Christian Trautwein
A5012637936,A. John Camm
A5055617599,J. Winkelmann
A5077377484,J. Llorente Merino
A5088646941,D. Krofcheck
A5102821224,J. Ngadiuba
A5034061890,P. J. van Diest
A5062939642,Angela Vincent
A5073614733,James C. Fettinger
A5083745558,Antoni Ribas
A5100370161,Jianguo Zhu
A5113781457,Wang
A5004525209,Peter J. Goadsby
A5020132741,이정희
A5039577417,Jerry P. Jasinski
A5077035984,Jianguo Zhang
A5086015383,J. L. Prieto
A5100327582,Xin Zhang
A5100738225,J. Alfredo Martínéz
A5009080265,Eric Orwoll
A5024008212,Bo Zhang
A5038482818,Eoin Brodie
A5044825318,B. Bilin
A5052820665,B. Clerbaux
A5061631272,Ronald Klein
A5067919471,Miguel Julve
A5087987207,Hiroshi Harada
A5109897701,Roman Bender
A5111661626,Robert L Kane
A5114377462,A. Tudorache
A5027563927,Ennio Zangrando
A5029498588,G. Guelachvili
A5107388490,M. Spiropulu
A5048552375,Sergei V. Kalinin
A5107829314,S. Errede
A5011486975,Silvia E. Braslavsky
A5107412119,J. J. Brooke
A5002224252,S. Jakobsen
A5057537512,S. Mitra
A5062154497,Carl Redshaw
A5064774963,Ole Andersen
A5074924703,W. Adam
A5085473181,A. Jawahery
A5087569260,Carlos M. Duarte
A5104331762,Robert Young
A5002163035,Tim D. Spector
A5048399593,Hiroshi Amano
A5069476421,Peter Riederer
A5100339336,Hong Li
A5100440013,Jie Wang
A5021690866,N. Nishu
A5027928063,Kim Wolff
A5074093480,Tamás Varga
A5110127139,Z. Zheng
A5112244419,Wang
A5009326683,Marilyn M. Olmstead
A5072977210,Jon Magnuson
A5083026707,V. Tudorache
A5105656259,L. Cadamuro
A5030629710,Giorgio Walter Canonica
A5051979049,L. Morvaj
A5066193981,Shunichi Fukuzumi
A5108076836,김성준
A5009392804,S. Stoiko
A5018558604,Alan D. Kaye
A5029443182,Vladimir P. Fedin
A5031459453,Rodolphe Clérac
A5037652790,T. Dorigo
A5056145687,Mérouane Debbah
A5088386026,Gareth Iacobucci
A5100720596,F. Ratnikov
A5013691399,Karl‐Heinz Kück
A5015585176,Rakesh K. Jain
A5021641125,Ping Chen
A5031683177,K. Belous
A5078799389,Do‐Heyoung Kim
A5106485754,P. Montagna
A5114259004,Junpeng Fan
A5035767365,M. Hrabovský
A5052894337,Catherine P. Raptopoulou
A5057810294,Ronald C. Kessler
A5107245887,S. Oda
A5018486655,É. Hachulla
A5075261558,Georg Schett
A5090231085,David Moss
A5100431895,Wei Liu
A5101788696,Y. Kulchitsky
A5054161290,Henrik Walter
A5054382418,Jean Poesen
A5060166195,George R. Saade
A5060782234,Tisu'ma Salazar
A5086508221,Jeremías Salazar
A5114374000,K. Androsov
A5002555374,Jalid Sehouli
A5003947352,Donna Neuberg
A5005627824,陈健
A5040673747,I. A. Bertram
A5053097337,김진우
A5060254712,김수연
A5100372201,Xue Li
A5004990726,Waldemar Klassen
A5030134245,R. B. Garg
A5064796112,R. Soualah
A5109893303,Chen
A5003143276,Jaap S. Sinninghe Damsté
A5045364987,李 玲
A5046527339,J. A. Aguilar–Saavedra
A5056287437,P. Czodrowski
A5056487867,Peter Kraft
A5068805806,M. Alexander
A5079493455,Richard Cobden
A5080424957,Chang‐Soo Lee
A5100690123,M. S. Rudolph
A5103247906,Y. Smirnov
A5009237669,Tie Jun Cui
A5050976622,A. M. Litke
A5084850879,José David Méndez
A5108167150,M. Csanád
A5041068889,Michael Burton
A5042863303,Stefan Grimme
A5069446550,S. A. Olivares Pino
A5086608386,V. Ippolito
A5100354056,Xin Li
A5108218049,J.A.K. Howard
A5034848878,J. A. McKenna
A5053665869,Hans Ågren
A5055304783,Frank J. Fabozzi
A5070672491,Severiano F. Gayubo
A5091532948,Fumihito Arai
A5103238519,Friederike Klein
A5048537056,E. F. van Dishoeck
A5056794023,Friedrich C. Luft
A5073956935,A. Starodumov
A5100334060,Can Li
A5007693688,Graeme Jones
A5023214214,王晶
A5059582018,Carl J. Lavie
A5107994778,M. D. Sokoloff
A5006587379,E. Yu. Soldatov
A5041759678,Sidney H. Kennedy
A5108166978,Y. Zhang
A5111250612,Michelle Fairley
A5113468696,Qin
A5017801769,M. Romano
A5020406255,R. Frey
A5047143647,Ju Hee Lee
A5061495577,Elisabeth G.E. de Vries
A5078057312,T. J. Neep
A5087246436,Lin Zhang
A5090809028,E. Ros
A5100715727,Yong Du
A5107917649,M. Atkinson
A5060978727,N. Dhingra
A5083653505,Richard A. Scolyer
A5088507063,Mi Young Kim
A5114374569,S. Haug
A5082486927,C. Santamarina Ríos
A5087316594,F. E. Marshall
A5106457549,R. Sharma
A5108538998,Pauline O. Lawrence
A5002306536,Chen Gang‐
A5029446830,Dan Dan
A5069478567,Wang Shi Hua
A5074748535,Gordon G. Wallace
A5086354986,Gilles Salles
A5110215758,Cai
A5113521673,Thomas Münzel
A5040701048,Ilia A. Guzei
A5060568681,Claude Bouchard
A5086890034,Samir Kapadia
A5111919364,P. K. Shukla
A5112623536,Wang
A5054449436,T. J. Peters
A5001069772,Eric A. Klein
A5005380504,Joseph Silk
A5016376888,J. S. Yadav
A5088582956,J. Van Staden
A5112730977,W. Wolfgang Fleischhacker
A5078383767,Carsten Bokemeyer
A5110836079,Jürgen Schölmerich
A5112109044,Mao Mao
A5112713534,LI .
A5002408549,K. Piotrzkowski
A5035053678,S. Parkin
A5080370996,Gerhard Andersson
A5086583298,Arnulf Stenzl
A5091834136,R. Breedon
A5100342968,Yong He
A5053406766,A. Gal‐Yam
A5054379544,Qi Wang
A5056573254,Ira Pastan
A5064467907,P. Barria
A5085521139,Srđan Verstovšek
A5003311852,Arul M. Chinnaiyan
A5056323219,Simon Parsons
A5066589594,D. Bettoni
A5093576809,Austin Gluth
A5027955775,Mihai G. Netea
A5034344783,A. Lapczynski
A5056569303,Y. Takahashi
A5078527224,Perry Ping Shum
A5109860916,Robert Schlögl
A5031247599,F. Meloni
A5042083351,K. A. Jellinger
A5059310975,Josef Penninger
A5100433899,Lei Zhang
A5100644772,Michael D. Taylor
A5026661536,PATRICE WENDLING
A5069719325,Jim Hokanson
A5100447941,Jaehwan Kim
A5111486079,Ling
A5015887484,Ian M. Thompson
A5015953107,Yoshiya Tanaka
A5068257808,Claudio Pettinari
A5068648875,S.K. Burley
A5100699858,Zidong Wang
A5028669896,Soldano Ferrone
A5035511633,王 娟
A5044660683,Scott Fendorf
A5055069129,Maria Luisa Brandi
A5061696247,Ryan Feng
A5063781430,Alois Knoll
A5086771757,J. Metcalfe
A5091026686,G.T. Montelione
A5020976454,Yori Gidron
A5058862446,A. Petrolini
A5110004298,James Boswell
A5111422202,B. Aubert
A5019034689,Kwok‐Kin Wong
A5020006331,Felix Y. Feng
A5001379006,T. E. Browder
A5053870799,B Ren
A5060798780,김재영
A5030275438,Eddy Simoen
A5030770813,C. Jagadish
A5031769432,L Ahn Dan
A5044679653,Ronald N. Jones
A5016665026,B. Di Micco
A5033990377,Robert Schober
A5054254389,K. Whalen
A5054642128,Elaine R. Mardis
A5071071264,R. A. Briere
A5091153152,이현정
A5112298693,David N. Reinhoudt
A5053901551,Y. Hsiung
A5100680074,Jianquan Yao
A5046135832,S. Schmitt
A5101529805,Xin Lin
A5003133702,M. Krämer
A5006498527,Emmanouil S. Brilakis
A5031029372,É. Chapon
A5043926480,Meng Wang
A5076077834,Michael Hallek
A5044239219,Seth M. Steinberg
A5071099739,J. Freeman
A5077602510,Z. Fisk
A5083211718,M. Schmelling
A5013394355,Bruno Pereira
A5039366959,Robert McDonald
A5100381484,Lei Xing
A5108167348,M. Dalchenko
A5009600298,Todd B. Marder
A5022043209,Robert Stanley
A5031686447,Claude Debussy
A5047392596,A. Sarti
A5052351669,Zhang Guoxu Zhang Fan
A5063069159,J. Jovicevic
A5073425835,T. Nakamura
A5079388441,Seonghyun Kim
A5114376235,M. Trzebiński
A5012188169,J. Berryhill
A5019559553,H. Aihara
A5020040512,ほか 名
A5036465579,김경환
A5044172892,E. Gersabeck
A5094303302,GlobalDigitalHeritage
A5009105369,J. Libby
A5011128192,S. Alderweireldt
A5037078532,P. Cacoub
A5078121509,Alexei Pevtsov
A5102748794,John E. Morley
A5035964802,Andreas Hochhaus
A5075359983,Jeffrey L. Saver
A5091299418,X. Shi
A5105938755,Zhao
A5004889443,Joanna M. Wardlaw
A5016943199,Mark G. Papich
A5042262008,D. Matos Figueiredo
A5044421630,Dimitri N. Mavris
A5044433603,Paul J. Dyson
A5065723896,Majid Μ. Heravi
A5082450392,Yitai Qian
A5039535558,Bob Baulch
A5071397220,이진호
A5085159282,Z. Q. Zhu
A5100411137,Ling Chen
A5016464395,D. Spiga
A5045683397,Yoshiki Sawa
A5048198842,S. K. Solanki
A5055612849,Walter W. Skeat
A5107335431,D. De Jesus Damião
A5110756213, Shen
A5009256880,Ming Yang
A5031274455,J. A. Teixeira
A5082409908,G. Passaleva
A5087964427,Josep del Hoyo
A5091879812,Marco Brambilla
A5100347063,Ying Wang
A5000203192,Martin Winter
A5010491253,Wataru Shimizu
A5021624793,Jean‐Charles Soria
A5091050810,S. Schramm
A5010238739,김상현
A5013359536,Kostya Ostrikov
A5039105937,V. V. Gligorov
A5108361303,Richard A. Kerr
A5043537207,Barry Eichengreen
A5060079821,Ethan P. White
A5062182194,E. J. Corey
A5077840913,E. Halkiadakis
A5090147982,Neal Douglass
A5100416688,Xu Xu
A5046522736,Kazuhiko Koike
A5002251483,Stefan Leucht
A5014287826,Shaikh M. Mobin
A5030339813,J. I. Lunine
A5067643219,Hugo Thienpont
A5079512627,H. M. Srivastava
A5081742412,Richard Wagner
A5100395468,Bin Liu
A5114377018,M. Vanadia
A5003035201,Yi Wang
A5018475357,P. A. R. Ade
A5024479351,J. Dalseno
A5059211117,R. J. Gilkes
A5100333287,Sanjay Kumar
A5100632758,Isabel C.F.R. Ferreira
A5108053374,Wei Nie
A5026758934,김경태
A5064352195,Yu Wang
A5083316408,Howard A. Stone
A5089020623,Stephen T. Holgate
A5020473308,J. Schwandt
A5024585720,Felix J.F. Herth
A5085715708,Paolo Vineis
A5107966817,G. Maggi
A5000739842,Kim Overvad
A5005913897,Yonina C. Eldar
A5006948292,T. Nobe
A5029822122,Robert Bublak
A5030618095,T. Sýkora
A5035027548,A. Valero
A5058688802,이종수
A5063475809,M.A. Karsdal
A5106334093,D. Roy
A5076739762,Heiner Wedemeyer
A5087515883,Kevin D. Hyde
A5107248637,M. Livan
A5022137639,L. Sysa
A5045431309,Takashi Hashimoto
A5059288389,V. Kuprysyuk
A5038423820,Peter G. Gibson
A5055885795,Elizabeth J. Shpall
A5061494975,zhang guo ling
A5089392438,Andreas Schneeweiß
A5008949680,Y. Makida
A5011682364,Anthony S. David
A5067255019,Ralph Weissleder
A5083917054,A. K. Morley
A5087423976,G. Kole
A5100327327,Xin Zhang
A5010158984,Cesare Hassan
A5015384556,A. Ishikawa
A5042028913,Stefano Cascinu
A5066010665,Detlef Lohse
A5069825706,Albrecht Classen
A5101801685,C. Dozen
A5109260488,null null
A5011086784,Joseph W. Ziller
A5018678002,Paul Emery
A5029516239,Xin Li
A5064943691,Rudolf Groß
A5085538728,Matt Stevons
A5100328491,Dinesh Kumar
A5033125002,William W. Brennessel
A5037328125,Thomas Klockgether
A5058099040,Joon‐Yong Lee
A5098826217,Kellsey Flieger
A5109011173,Yang
A5111719594,Thomas E. Starzl
A5045975901,Karl Henrik Johansson
A5065772226,J. Wetzel
A5085882167,P. Pani
A5102970927,Yoshinori Tokura
A5019087212,Clem Tisdell
A5055014747,G. Wormser
A5090620545,Robert W. Boyd
A5100369619,Hong Wang
A5100632060,M. Ahmad
A5027145763,David B. Cordes
A5100376040,Y. Liu
A5006194492,S. R. Klein
A5011598788,J. D. Ruiz Alvarez
A5100650038,M. Cattaneo
A5100659481,Xinliang Feng
A5100712990,J. L. Rodriguez
A5106468194,C. Parkes
A5020340537,Tapan M. Kadia
A5028803881,Elizabeth Wells
A5049524331,Charles M. Rudin
A5071473226,Sun Ho Kim
A5100614702,Jun Yu
A5012849300,Adrian F. Hernandez
A5036164605,Sonja Ständer
A5058446395,박상현
A5080482957,Wolfgang Wick
A5087299949,Shivaum Kumar
A5100661928,Thomas Müller
A5100679233,Bo Tang
A5100687842,Z. Wang
A5108070156,R. G. Kellogg
A5108166943,E. Carquín
A5037446599,M. Calvi
A5071256887,Y. Yamamoto
A5071412549,Krzysztof Woźniak
A5087542455,Ajith Abraham
A5108033308,D. Mason
A5004894329,Papa Benedicto Xvi
A5036003731,Stephen J. Freedland
A5053805241,김수영
A5083772726,王燕
A5100393982,Young Ho Lee
A5100653751,Maochun Hong
A5006730520,Thomas Juenger
A5025020201,Guy Marin
A5045665807,이현우
A5057689412,Mitch Dowsett
A5074432316,N. Orlando
A5085742591,Friedhelm Beyersdorf
A5000195518,Peter B. Hitchcock
A5008908490,Yu. V. Gatilov
A5032573962,R. Staszewski
A5033342186,Xiao Wei Sun
A5046099795,A. Castaneda Hernandez
A5065179462,Alun D. Hughes
A5100330523,Yi Liu
A5100600528,Jie Wu
A5019631216,Valery N. Charushin
A5051839223,C. Michael Hall
A5100389265,Gang Chen
A5100622173,M. Shoaib
A5108167620,J. M. Hernández
A5010137759,Manel Esteller
A5045164227,Satoshi Ōmura
A5100355162,Han Jo Kim
A5102019032,P. Klimek
A5113611241,John Pickford
A5002881267,John S. Duncan
A5021088707,J. M. Conrad
A5023787034,Peter Fonagy
A5100428737,Weidong Zhang
A5002061742,Ito H
A5015243962,Paul Johnson
A5061702711,Olivier Elemento
A5077910590,Akhlesh Lakhtakia
A5081777517,Hartzell V. Schaff
A5082309779,Thomas Berg
A5113536120,Jeremy Black
A5056928928,P. F. Bernath
A5069509278,A. Tumasyan
A5108022966,E. C. Chabert
A5109838290,Li -
A5051395190,Young Hoon Joo
A5061128992,Jürgen Rehm
A5075109022,J. Russ
A5100336827,Jing Li
A5110910353,D. N. Burrows
A5028480812,Wolfgang Köenig
A5084051379,Hans H. Goebel
A5100757949,Youngsun Kim
A5040819666,Robert M. Hoffman
A5044253246,N. Srimanobhas
A5059262359,Leslie L. Robison
A5100400458,Ge Wang
A5100784453,E. Torassa
A5020014875,이은경
A5025348858,Mark Oette
A5036088365,G. De Lentdecker
A5107272952,L. Serkin
A5115602950,A. Ahmad
A5017971948,Bryan Williams
A5032545766,Allan T. Showler
A5083079761,Kai Kai
A5110041410,Giora Feuerstein
A5110700669,Xiao‐Zeng You
A5017019015,김종호
A5023002452,M. Kagan
A5043994887,Robert N. Weinreb
A5050330450,Susan Redline
A5063471621,Andrew Bush
A5072933512,Chao Liu
A5074035033,David C. S. Roberts
A5088167618,Satoru Miyano
A5000800493,Tak W. Mak
A5028759969,Pa. Malecki
A5041181795,Tetsuji Kametani
A5049277633,Oskar Hansson
A5059063118,Robert J. Motzer
A5067757962,L. Shchutska
A5086485641,EPPO
A5105501776,Takashi Sügimura
A5106022134,Ping ping
A5001307276,M. Martinelli
A5008504853,Revista Atenea
A5100365448,Lihua Xie
A5100759494,Hong‐Yuan Chen
A5019949455,Giuseppe Saglio
A5046416771,Naomi Fineberg
A5072566945,M. Franchini
A5087996958,Edward Bensly
A5089411227,Hong Chen
A5106324343,M. Missiroli
A5018754555,김광호
A5021243367,Gillian Reid
A5071287538,Renu Virmani
A5035800830,C.L. Yong
A5043686090,Christopher I. Shaffrey
A5114378035,D. Ciangottini
A5035019045,Guang‐Can Guo
A5041949341,J. F. Hu
A5070245248,Eric P. Winer
A5100631809,C. Campagnari
A5107858541,R. Kinnunen
A5110158161,San Francisco
A5036364090,Per Svenningsson
A5040635626,Sandra E. Black
A5072392137,Peter B. Jones
A5083003222,Roland Siegwart
A5089291690,Virginie Lafage
A5056909319,Francesco Bandello
A5059177834,Chao Li
A5069453818,Keiichi Fukuda
A5108016894,A. Ferrer
A5109912243,Shi
A5110516399,Xin Zhang
A5007016647,Gabriele Kociok‐Köhn
A5009751300,Vincent Soriano
A5027427126,T. Cline
A5041495007,Andreas Seidel‐Morgenstern
A5057586634,I. Mikulec
A5049788792,Theodora Duka
A5070506075,A. Vartak
A5084723908,Francis Martin
A5091088506,Marcella Rietschel
A5007723142,Robert Plomin
A5052804718,Paul Turnbull
A5061694501,Elisa Bertino
A5077690498,Gerhard Nahler
A5078275265,A. Poluektov
A5087618628,Berthold Koletzko
A5100401978,Yu Chen
A5101793588,F. Alonso
A5108167693,B. Marzocchi
A5108741263,Liu
A5087668111,T. Jakoubek
A5100341536,Jian Lü
A5100416650,Shanshan Chen
A5100768980,D. Evans
A5101742243,Xiaofeng Zhang
A5000138876,HH Bülthoff
A5015202355,J. Wilms
A5038532275,Javad Parvizi
A5064252894,François Diederich
A5100337311,Young‐Min Kim
A5100403938,Hua Wang
A5100418910,Li Liu
A5029398339,Paolo A. Ascierto
A5072133376,Steven A. Rosenberg
A5091572424,Felix Fritschi
A5100370781,Xiaohua Liu
A5106483886,A. Sciubba
A5107346784,S. Kluth
A5033575784,Jagadese J. Vittal
A5038415410,Uwe Wollina
A5053733868,Paul Newhouse
A5054577849,Sang Il Lee
A5060980314,S. Das Sarma
A5016972944,Pim Cuijpers
A5051013760,Joost Dekker
A5053192926,David Baker
A5057247982,L. Hnědkovský
A5015286829,Nikolay I. Zheludev
A5022416868,İ. Hoş
A5070168437,Y. Fukui
A5083892665,Claudia Felser
A5108022967,E. Conte
A5043623012,William Breitbart
A5102770462,J. Montejo Berlingen
A5029161067,Elı́as Campo
A5048451431,Pierre‐Marie Preux
A5060737906,Gerrit Lohmann
A5069198265,S. B. Cenko
A5100386859,Fang Fang
A5100413313,Yang Ren
A5105759722,C. Autermann
A5012101296,Masakatsu Shibasaki
A5024053576,Ben Niu
A5061047919,Wilma Bainbridge
A5109493813,Yang
A5032387052,Wiesje M. van der Flier
A5074252129,David E. Newby
A5088186128,Aldo P. Maggioni
A5114374222,M. Dordevic
A5013287421,Michael Pecht
A5022531070,Haworth Editorial Submission
A5031897654,Constantine A. Stratakis
A5062973942,Ming‐Liang Tong
A5073361343,Jack K. Clegg
A5074117194,Daniel Levy
A5088334110,Chao Zhang
A5100644375,Hong Yan
A5110682241,K. Z. Stanek
A5114377149,J. M. Roney
A5115593518,Shouxin Zhang
A5009171206,Michael G. Hanna
A5022488779,Steven J. Cooke
A5053742635,Wolfgang Karl Härdle
A5100713949,Guohua Chen
A5103157576,Kailash P. Bhatia
A5113990285,John C. Huffman
A5013079905,Shi Jin
A5013231760,Arnold Ganser
A5024383585,Saul I. Gass
A5042814026,Hiroshi Yoshida
A5045465417,Ramjee Prasad
A5072438675,Manfred Bornhofen
A5001988042,Andreas Marneros
A5017287819,A. Soffer
A5044005697,Bernhard Schölkopf
A5045256592,José Ramón González‐Juanatey
A5057659334,S. Bhowmik
A5083881382,A. Messina
A5100361432,А. В. Смирнов
A5100431792,Wei Liu
A5102940260,Shashi Shekhar
A5105676949,V. Re
A5066237154,Veikko Salomaa
A5073654536,박진우
A5110827869,St Louis
A5010821894,Everard Home Coleman
A5100439310,Muhammad Bilal
A5101957161,J. Manjarrés Ramos
A5016990122,D. Amidei
A5019969705,김동훈
A5048969933,Robin L. Jones
A5051537916,George M. Whitesides
A5061120477,김소영
A5070255087,李琳
A5029179261,G. Sullivan
A5063459619,Christopher A. Haiman
A5087380706,Martine Piccart
A5100421924,Jiang He
A5013529056,R. Gladyshevskii
A5015575554,Hironobu Sasano
A5020365840,R. Mankel
A5030688831,K. Cenzual
A5034625027,Stephen J. Lippard
A5045740077,Nikhil C. Munshi
A5082731774,Yasuo Suzuki
A5105939304,Gerald F. Gebhart
A5005568675,Jürgen Popp
A5016360607,Hermann Einsele
A5043977654,L. Jones
A5045200528,G. Ritacco
