paper_id,scientist_id
W4396946025,A5061733966
W4396946025,A5101426780
W4396946025,A5086288417
W4396946025,A5007912747
W4396946025,A5087582641
W4396946025,A5051258190
W4396946025,A5083271793
W4396946025,A5093426847
W4396946025,A5022099745
W4396946025,A5078014867
W4396946025,A5070812359
W4396946025,A5010950335
W4396946025,A5067685087
W4396946025,A5076655521
W4396946025,A5060035961
W4396946025,A5052925451
W4396946025,A5043923509
W4396946025,A5002120873
W4396946025,A5005386472
W4396946025,A5089232733
W4396946025,A5056925652
W4396946025,A5032966392
W4396946025,A5012384149
W4396946025,A5094119603
W4396946025,A5064453940
W4396946025,A5041858336
W4396946025,A5042864543
W4396946025,A5049183528
W4396946025,A5065851404
W4396946025,A5028948429
W4396946025,A5093467449
W4396946025,A5100628760
W4396946025,A5056238149
W4396946025,A5010778152
W4396946025,A5029708580
W4396946025,A5002806763
W4396946025,A5039532395
W4396946025,A5022120849
W4396946025,A5067679041
W4396946025,A5056919645
W4396946025,A5037659082
W4396946025,A5051591837
W4396946025,A5061105475
W4396946025,A5016755987
W4396946025,A5081906522
W4396946025,A5100647892
W4396946025,A5090684139
W4396946025,A5104035522
W4396946025,A5052175315
W4396946025,A5000043507
W4396946025,A5042862791
W4396946025,A5109794432
W4396946025,A5017298371
W4396946025,A5018689912
W4396946025,A5015782613
W4396946025,A5068723245
W4396946025,A5080884176
W4396946025,A5090155310
W4396946025,A5082925950
W4396946025,A5074539440
W4396946025,A5051432619
W4396946025,A5017668917
W4396946025,A5019189772
W4396946025,A5042909272
W4396946025,A5009139116
W4396946025,A5009474972
W4396946025,A5059694508
W4396946025,A5039855760
W4396946025,A5029354429
W4396946025,A5047490642
W4396946025,A5061878115
W4396946025,A5011336310
W4396946025,A5034304039
W4396946025,A5043822651
W4396946025,A5035804245
W4396946025,A5110897314
W4396946025,A5026005763
W4396946025,A5005157826
W4394772750,A5055045405
W4394772750,A5059844593
W4395637495,A5095901520
W2062410155,A5088328526
W1523865339,A5111437734
W1523865339,A5031553118
W4402824626,A5056264352
W3016904718,A5063708231
W3016904718,A5038152741
W4393317860,A5087370296
W4394970555,A5063814071
W4394970555,A5089701259
W4394970555,A5042263045
W4394970555,A5095785150
W4394970555,A5095785151
W4395021297,A5095841366
W4395259026,A5095884881
W4395259026,A5033564137
W4401211033,A5002370592
W4401211033,A5047052838
W4401211033,A5056252063
W4401211033,A5070452759
W4401211033,A5114374607
W4401211033,A5035781582
W4401211033,A5047198133
W4401211033,A5050538369
W4401211033,A5058635492
W4401211033,A5050180067
W4401211033,A5008801421
W4401211033,A5072350306
W4401211033,A5011201509
W4401211033,A5005449631
W4401211033,A5014442537
W4401211033,A5002010790
W4401211033,A5020479808
W4401211033,A5044002047
W4401211033,A5086529368
W4401211033,A5013701003
W4401211033,A5057972313
W4401211033,A5020622798
W4401211033,A5069626651
W4401211033,A5115739212
W4401211033,A5108121553
W4401211033,A5026384618
W4401211033,A5041819685
W4401211033,A5075296538
W4401211033,A5072937674
W4401211033,A5077260596
W4401211033,A5105649334
W4401211033,A5039140726
W4401211033,A5061106031
W4401211033,A5000395194
W4401211033,A5071071264
W4401211033,A5101466578
W4401211033,A5105351811
W4401211033,A5084942142
W4401211033,A5025206977
W4401211033,A5040562596
W4401211033,A5112028229
W4401211033,A5106325260
W4401211033,A5106788961
W4401211033,A5007925027
W4401211033,A5048879274
W4401211033,A5025870188
W4401211033,A5108167175
W4401211033,A5049507025
W4401211033,A5040974373
W4401211033,A5069069160
W4401211033,A5068574814
W4401211033,A5076943634
W4401211033,A5040591855
W4401211033,A5044723495
W4401211033,A5047767878
W4401211033,A5063560944
W4401211033,A5009214888
W4401211033,A5047575173
W4401211033,A5007004741
W4401211033,A5077005980
W4401211033,A5061410586
W4401211033,A5015493453
W4401211033,A5113315812
W4401211033,A5038578616
W4401211033,A5052011846
W4401211033,A5107984938
W4401211033,A5070861235
W4401211033,A5105717166
W4401211033,A5087863217
W4401211033,A5076722056
W4401211033,A5013197591
W4401211033,A5082619854
W4401211033,A5072780599
W4401211033,A5025822028
W4401211033,A5053336827
W4401211033,A5017696669
W4401211033,A5101752642
W4401211033,A5065049801
W4401211033,A5106524362
W4401211033,A5100718800
W4401211033,A5008291403
W4401211033,A5108780724
W4401211033,A5108167232
W4401211033,A5101874001
W4401211033,A5047914632
W4401211033,A5084881430
W4401211033,A5015886026
W4401211033,A5015499834
W4401211033,A5003791441
W4401211033,A5023397872
W4401211033,A5056736617
W4401211033,A5063529959
W4401211033,A5106588133
W4401211033,A5075653339
W4401211033,A5109066911
W4401211033,A5027740339
W4401211033,A5070936971
W4401211033,A5018298766
W4401211033,A5014427305
W4401211033,A5000967818
W4400708108,A5081195799
W4400708108,A5102054795
W4400708108,A5113291991
W4400708108,A5079970177
W4400708108,A5047927558
W4400708108,A5100197479
W4400708108,A5037756691
W4400708108,A5113291984
W4400708108,A5100197480
W4400708108,A5033799485
W4400708108,A5046416634
W4400708108,A5003186092
W4400708108,A5108148984
W4400708108,A5072246667
W4400708108,A5100197478
W4400708108,A5089644397
W4400708108,A5101873941
W4400708108,A5100248347
W4400708108,A5104230268
W4213343795,A5103263275
W4396189555,A5095883907
W4400662300,A5041672880
W4400662300,A5060950327
W4395342265,A5005295973
W4402275599,A5107017564
W4402275599,A5113369414
W4402275599,A5107017565
W4402275599,A5111316769
W4402522488,A5107185506
W4402525333,A5111310182
W4402525333,A5102855544
W4402525333,A5111310167
W4402525333,A5113382254
W4402525333,A5111310168
W4402525333,A5109578595
W4402525333,A5058069466
W4402525333,A5090840811
W4403309342,A5109017918
W4406170399,A5033451752
W4400848995,A5068740896
W4402754006,A5100624537
W4402754006,A5034256224
W4402754006,A5021382485
W4402754006,A5048516324
W4402754006,A5100771420
W4402754006,A5031021503
W4402754006,A5100701079
W4402754006,A5100332817
W4395267017,A5008396491
W4395538524,A5023373746
W4404398379,A5095867919
W4404398379,A5059898512
W4392471745,A5061018982
W4392471745,A5059088472
W2598495917,A5103447343
W4399742179,A5099165009
W4399742179,A5099165010
W4395398912,A5041491478
W4395398912,A5015676436
W4395398912,A5109708959
W4395398912,A5033464200
W4395398912,A5069987286
W4395398912,A5061512397
W3196836501,A5043376121
W3196836501,A5060513804
W3196836501,A5061755779
W4401822401,A5044148191
W1600881365,A5110010582
W1600881365,A5074036940
W4392712414,A5045166306
W1573409773,A5038376627
W4395554302,A5044869365
W4395635521,A5085667988
W4395635521,A5085136265
W2183682212,A5108547599
W2183682212,A5054740998
W2183682212,A5108444795
W2183682212,A5108373656
W4400458988,A5040803951
W4395121736,A5095883648
W4394013229,A5017638718
W4394013229,A5113164787
W4394013229,A5111163531
W4394013229,A5064384473
W4394013229,A5095096278
W4394013229,A5095096279
W4392791500,A5010287767
W4392791500,A5091630462
W4392791500,A5066532790
W4392791500,A5081239829
W4392791500,A5006011991
W4392791500,A5055993628
W4392791500,A5027903512
W4392791500,A5052292290
W4392791500,A5029433867
W4392791500,A5072839871
W4392791500,A5068005983
W4392791500,A5092247508
W4392791500,A5069013721
W4392791500,A5055560479
W4392791500,A5061881796
W4392791500,A5039134870
W4392791500,A5004566076
W4392791500,A5068915111
W4392791500,A5039854336
W4392791500,A5014040588
W4392791500,A5013949129
W4392791500,A5045098150
W4392791500,A5020492764
W4392791500,A5088337370
W4392791500,A5057855237
W4392791500,A5101426780
W4392791500,A5072147134
W4392791500,A5086288417
W4392791500,A5087582641
W4392791500,A5051258190
W4392791500,A5114083534
W4392791500,A5021739322
W4392791500,A5079580375
W4392791500,A5010950335
W4392791500,A5076655521
W4392791500,A5111853019
W4392791500,A5043923509
W4392791500,A5025832040
W4392791500,A5089232733
W4392791500,A5067843261
W4392791500,A5031066593
W4392791500,A5041858336
W4392791500,A5030849191
W4392791500,A5029205051
W4392791500,A5049183528
W4392791500,A5012463474
W4392791500,A5056238149
W4392791500,A5002806763
W4392791500,A5039532395
W4392791500,A5067679041
W4392791500,A5056919645
W4392791500,A5037659082
W4392791500,A5051591837
W4392791500,A5076729140
W4392791500,A5086344154
W4392791500,A5090684139
W4392791500,A5052175315
W4392791500,A5033578852
W4392791500,A5033858829
W4392791500,A5000043507
W4392791500,A5115593035
W4392791500,A5017298371
W4392791500,A5018689912
W4392791500,A5082266211
W4392791500,A5001014288
W4392791500,A5083081720
W4392791500,A5023028507
W4392791500,A5080884176
W4392791500,A5090155310
W4392791500,A5082925950
W4392791500,A5022954543
W4392791500,A5053001754
W4392791500,A5009139116
W4392791500,A5009474972
W4392791500,A5059694508
W4392791500,A5029629686
W4392791500,A5086359506
W4392791500,A5110897314
W4392791500,A5018364219
W4392791500,A5052015497
W4392791500,A5045477734
W4392791500,A5035741614
W4392791500,A5048320351
W4392791500,A5016004392
W4392791500,A5026144627
W4392791500,A5100617854
W4392791500,A5090305069
W4392791500,A5063998087
W4392791500,A5102779656
W4392791500,A5087949248
W4392791500,A5054406085
W4392791500,A5087972705
W4392791500,A5042246162
W4392791500,A5101743352
W4392791500,A5088148532
W4392791500,A5107930567
W4392791500,A5008291543
W4392791500,A5029659513
W4392791500,A5029961086
W4392791500,A5003556216
W578813554,A5109802892
W4395194514,A5095884279
W4390584677,A5067829891
W4392851186,A5064744119
W4392851186,A5056324931
W4390519207,A5010851334
W4404920992,A5086500057
W4394625410,A5095112052
W4393278153,A5094166412
W4393278153,A5000430583
W4393278153,A5094166413
W4393278153,A5094271173
W4393278153,A5073876310
W4393278153,A5094271174
W4390520030,A5010851334
W4391218419,A5084622280
W4391218419,A5059219607
W4400942135,A5105014889
W3125226742,A5053223320
W3125226742,A5109321369
W3125226742,A5110740566
W3125226742,A5027873997
W4390521069,A5010851334
W4395188864,A5095884234
W4395315895,A5036584032
W629970806,A5048778417
W629970806,A5113414509
W2553375070,A5067241066
W4395535976,A5060138956
W4395535976,A5034857766
W4395535976,A5056957028
W4395535976,A5030104989
W4395535976,A5000918126
W4395535976,A5024019514
W3145528153,A5054146102
W4394728226,A5100353582
W4394728226,A5038761340
W4394728226,A5027658518
W4394728226,A5017352607
W4394728226,A5088469547
W4394728226,A5081710831
W4394728226,A5064497019
W4394728226,A5006462797
W4394728226,A5078661016
W4394728226,A5087127245
W4394728226,A5114148622
W4394728226,A5100772953
W4394728226,A5084110334
W4394728226,A5086689871
W4394728226,A5054955252
W4394728226,A5048101683
W4394728226,A5044829009
W4394728226,A5103246877
W4394728226,A5047903045
W4394728226,A5043670785
W4394728226,A5075757737
W4394728226,A5035758112
W4394728226,A5100427314
W4394728226,A5025314717
W4394728226,A5054680242
W2297831771,A5022708934
W4395369084,A5030421030
W4395369084,A5085136265
W4401338748,A5085380763
W4401338748,A5005544969
W4401338748,A5100606557
W4401338748,A5074607200
W4401338748,A5103255766
W4401338748,A5020179773
W4395437801,A5017970192
W4395437801,A5083654684
W4398208019,A5101766607
W4398208019,A5094119763
W4398208019,A5098755052
W4398208019,A5073861749
W4398208019,A5023019614
W4398208019,A5098755053
W4396946000,A5102733391
W4206067633,A5053643597
W4206067633,A5012506009
W4206067633,A5063286596
W4206067633,A5023726278
W4206067633,A5031184549
W4206067633,A5040721671
W4206067633,A5003358386
W4206067633,A5090141786
W4206067633,A5091823448
W4206067633,A5000437533
W4206067633,A5024318421
W4206067633,A5024537880
W4206067633,A5016072545
W4206067633,A5033726981
W4398182947,A5005451245
W4404463492,A5090896480
W4390482881,A5006177932
W4401164724,A5068994533
W4401164724,A5074999126
W4401164724,A5082765950
W4401164724,A5081739897
W4401164724,A5007726770
W4401164724,A5003556216
W4401164724,A5107927449
W4401164724,A5034164760
W4401164724,A5027171288
W4401164724,A5085651175
W4401164724,A5018836358
W4401164724,A5051335351
W4401164724,A5002018234
W4401164724,A5043071365
W4401164724,A5080007900
W4401164724,A5030837922
W4401164724,A5035154676
W4401164724,A5006179431
W4401164724,A5006205778
W4401164724,A5020841594
W4401164724,A5102803490
W4401164724,A5060529310
W4401164724,A5059020389
W4401164724,A5008973917
W4401164724,A5100389422
W4401164724,A5084818858
W4401164724,A5086247322
W4396625109,A5096260335
W4396625109,A5096198588
W4396625109,A5096198589
W4396625320,A5096198599
W4396625320,A5096328015
W4403400061,A5084719104
W4403400061,A5078959583
W4395627614,A5056831642
W4401914194,A5024224693
W2017364849,A5090997411
W2017364849,A5103836798
W2017364849,A5108290003
W2017364849,A5108481144
W2017364849,A5006894611
W2017364849,A5113737091
W2017364849,A5019306691
W2017364849,A5018913372
W2017364849,A5034637963
W4390578745,A5093651302
W4395622565,A5044869365
W4398781461,A5108135795
W4398781461,A5046793050
W4398781461,A5085592050
W4398781461,A5039432822
W4398781461,A5043842967
W4398781461,A5012514694
W4398781461,A5112384687
W4398781461,A5113682378
W4398781461,A5070579413
W4398781461,A5068233206
W4398781461,A5110875486
W4395324824,A5011923027
W4395439098,A5000331399
W4405513821,A5095867919
W4405513821,A5059898512
W255189610,A5056868052
W255189610,A5005942351
W255189610,A5019569965
W255189610,A5074446745
W255189610,A5063250833
W255189610,A5075027627
W1494876737,A5113485420
W1494876737,A5087741619
W4390619433,A5101927483
W1739779199,A5060675692
W1809873675,A5034393046
W4395609472,A5095884279
W4400089962,A5005099850
W4400089962,A5113447339
W4400089962,A5072613176
W4400089962,A5066655367
W4400089962,A5023830624
W4400089962,A5108200803
W4400089962,A5049277633
W4400089962,A5005868870
W4400089962,A5061269385
W4400089962,A5068373508
W4400089962,A5036068671
W4400089962,A5102750078
W4400089962,A5014569398
W4400089962,A5026799001
W4400089962,A5025870220
W4400089962,A5080609944
W4400089962,A5001912833
W4400089962,A5001795846
W4400089962,A5075394738
W4400089962,A5104507840
W589207856,A5001247027
W589207856,A5072953690
W589207856,A5033178102
W4403733476,A5114395389
W4403733476,A5114395390
W4403733476,A5114395391
W4403733476,A5114395392
W4396735259,A5101386636
W4390919957,A5083752740
W4394707886,A5061495121
W4394707886,A5014017044
W4394707886,A5020470066
W4394707886,A5030521144
W4394707886,A5065312379
W637205171,A5103372837
W1497292870,A5085959319
W4400282101,A5042564856
W4400282101,A5075985905
W4400282101,A5050462440
W2117692113,A5078488121
W4399176852,A5098946692
W4399176852,A5108937599
W4404536767,A5003352720
W2511782873,A5112713354
W2511782873,A5055843131
W2511782873,A5054956501
W2511782873,A5054847558
W4394808183,A5065124870
W4394808183,A5088438810
W585478725,A5116605603
W585478725,A5049548119
W4391247352,A5092567061
W4391247352,A5087026980
W4391247352,A5004516930
W4391247352,A5067385780
W4391247352,A5047483289
W4391247352,A5084440632
W4391247352,A5021159395
W4391247352,A5075705203
W4391247352,A5017043423
W4391247352,A5080053542
W593789837,A5076305771
W593789837,A5105969803
W3140169301,A5041107337
W4402064302,A5007776691
W4402064302,A5091851552
W4402064302,A5103127491
W4402064302,A5048119987
W4402064302,A5072957878
W4402064302,A5114217707
W4402064302,A5079070411
W4402064302,A5007198463
W4402064302,A5052938278
W4402064302,A5029646674
W4402064302,A5023187022
W4402064302,A5015918446
W4402064302,A5025950676
W4402064302,A5015518003
W4402064302,A5112987247
W4402064302,A5004283497
W4402064302,A5070212671
W4402064302,A5102762513
W4402064302,A5006701743
W4402064302,A5045403826
W4402064302,A5060497936
W4402064302,A5065814828
W4402064302,A5055037604
W4402064302,A5007123733
W4402064302,A5042959417
W4402064302,A5027135520
W4402064302,A5014380366
W4402064302,A5004580107
W4402064302,A5007296816
W4402064302,A5062157231
W4402064302,A5070124449
W4402064302,A5038996491
W4402064302,A5102069088
W4402064302,A5006892831
W4402064302,A5087550320
W4402064302,A5007579304
W4402064302,A5107840913
W4402064302,A5101709015
W4402064302,A5003157584
W4402064302,A5018896453
W4402064302,A5005747653
W4402064302,A5025226913
W4402064302,A5073596004
W4402064302,A5073951189
W4402064302,A5033436516
W4402064302,A5058471808
W4402064302,A5034973713
W4402064302,A5037215492
W4402064302,A5080567374
W4402064302,A5116644785
W4402064302,A5075617051
W4402064302,A5012875416
W4402064302,A5070721982
W4402064302,A5113924524
W4402064302,A5004448192
W4402064302,A5084550471
W4402064302,A5078373042
W4402064302,A5019605949
W4402064302,A5086153061
W4402064302,A5088658602
W4402064302,A5019116098
W4402064302,A5057207523
W4402064302,A5065626931
W4402064302,A5076258810
W4402064302,A5026529813
W4402064302,A5073269975
W4402064302,A5061125885
W4402064302,A5033359462
W4402064302,A5110573009
W4402064302,A5116644786
W4402064302,A5077702974
W4402064302,A5042098848
W4402064302,A5106416345
W4402064302,A5060157860
W4402064302,A5010818744
W4402064302,A5040412372
W4402064302,A5059731678
W4402064302,A5087989756
W4402064302,A5084887391
W4402064302,A5069605720
W4402064302,A5019796957
W4402064302,A5003220618
W4402064302,A5024193967
W4402064302,A5110269890
W4402064302,A5113347414
W4402064302,A5068183929
W4402064302,A5006531539
W4402064302,A5112612867
W4402064302,A5046343290
W4402064302,A5043369622
W4402064302,A5006939356
W4402064302,A5102939641
W4402064302,A5062157231
W4402064302,A5045848735
W4402064302,A5081676409
W4402064302,A5009625504
